1,6,345,394,479
1,6,345,394,428
1,6,345,394,118
1,6,345,394,451
1,6,345,394,238
1,6,345,394,78
1,6,345,394,164
1,6,345,394,313
1,6,345,394,1
1,6,345,394,6
1,6,345,394,144
1,6,345,394,145
1,6,345,394,48
1,6,345,394,314
1,6,345,394,69
1,6,345,394,59
1,6,345,394,105
1,6,345,394,137
1,6,345,394,1
1,6,345,394,317
1,6,345,394,56
1,6,371,133,287
1,6,371,133,107
1,6,371,133,336
1,6,371,133,214
1,6,371,133,116
1,6,371,133,49
1,6,371,133,455
1,6,371,133,46
1,6,371,133,75
1,6,371,133,347
1,6,371,133,124
1,6,371,133,464
1,6,371,133,1
1,6,371,133,150
1,6,371,133,479
1,6,371,133,428
1,6,371,133,118
1,6,371,133,451
1,6,371,133,238
1,6,371,133,78
1,6,371,133,164
1,6,371,133,313
1,6,371,133,1
1,6,371,133,6
1,6,371,133,144
1,6,371,133,145
1,6,371,133,48
1,6,371,133,314
1,6,371,133,69
1,6,371,133,59
1,6,371,133,105
1,6,371,133,137
1,6,371,133,1
1,6,371,133,317
1,6,371,133,56
1,6,176,1,287
1,6,176,1,107
1,6,176,1,336
1,6,176,1,214
1,6,176,1,116
1,6,176,1,49
1,6,176,1,455
1,6,176,1,46
1,6,176,1,75
1,6,176,1,347
1,6,176,1,124
1,6,176,1,464
1,6,176,1,1
1,6,176,1,150
1,6,176,1,479
1,6,176,1,428
1,6,176,1,118
1,6,176,1,451
1,6,176,1,238
1,6,176,1,78
1,6,176,1,164
1,6,176,1,313
1,6,176,1,1
1,6,176,1,6
1,6,176,1,144
1,6,176,1,145
1,6,176,1,48
1,6,176,1,314
1,6,176,1,69
1,6,176,1,59
1,6,176,1,105
1,6,176,1,137
1,6,176,1,1
1,6,176,1,317
1,6,176,1,56
1,6,454,10,287
1,6,454,10,107
1,6,454,10,336
1,6,454,10,214
1,6,454,10,116
1,6,454,10,49
1,6,454,10,455
1,6,454,10,46
1,6,454,10,75
1,6,454,10,347
1,6,454,10,124
1,6,454,10,464
1,6,454,10,1
1,6,454,10,150
1,6,454,10,479
1,6,454,10,428
1,6,454,10,118
1,6,454,10,451
1,6,454,10,238
1,6,454,10,78
1,6,454,10,164
1,6,454,10,313
1,6,454,10,1
1,6,454,10,6
1,6,454,10,144
1,6,454,10,145
1,6,454,10,48
1,6,454,10,314
1,6,454,10,69
1,6,454,10,59
1,6,454,10,105
1,6,454,10,137
1,6,454,10,1
1,6,454,10,317
1,6,454,10,56
1,6,362,1,287
1,6,362,1,107
1,6,362,1,336
1,6,362,1,214
1,6,362,1,116
1,6,362,1,49
1,6,362,1,455
1,6,362,1,46
1,6,362,1,75
1,6,362,1,347
1,6,362,1,124
1,6,362,1,464
1,6,362,1,1
1,6,362,1,150
1,6,362,1,479
1,6,362,1,428
1,6,362,1,118
1,6,362,1,451
1,6,362,1,238
1,6,362,1,78
1,6,362,1,164
1,6,362,1,313
1,6,362,1,1
1,6,362,1,6
1,6,362,1,144
1,6,362,1,145
1,6,362,1,48
1,6,362,1,314
1,6,362,1,69
1,6,362,1,59
1,6,362,1,105
1,6,362,1,137
1,6,362,1,1
1,6,362,1,317
1,6,362,1,56
1,6,372,7,287
1,6,372,7,107
1,6,372,7,336
1,6,372,7,214
1,6,372,7,116
1,6,372,7,49
1,6,372,7,455
1,6,372,7,46
1,6,372,7,75
1,6,372,7,347
1,6,372,7,124
1,6,372,7,464
1,6,372,7,1
1,6,372,7,150
1,6,372,7,479
1,6,372,7,428
1,6,372,7,118
1,6,372,7,451
1,6,372,7,238
1,6,372,7,78
1,6,372,7,164
1,6,372,7,313
1,6,372,7,1
1,6,372,7,6
1,6,372,7,144
1,6,372,7,145
1,6,372,7,48
1,6,372,7,314
1,6,372,7,69
1,6,372,7,59
1,6,372,7,105
1,6,372,7,137
1,6,372,7,1
1,6,372,7,317
1,6,372,7,56
1,6,224,1,287
1,6,224,1,107
1,6,224,1,336
1,6,224,1,214
1,6,224,1,116
1,6,224,1,49
1,6,224,1,455
1,6,224,1,46
1,6,224,1,75
1,6,224,1,347
1,6,224,1,124
1,6,224,1,464
1,6,224,1,1
1,6,224,1,150
1,6,224,1,479
1,6,224,1,428
1,6,224,1,118
1,6,224,1,451
1,6,224,1,238
1,6,224,1,78
1,6,224,1,164
1,6,224,1,313
1,6,224,1,1
1,6,224,1,6
1,6,224,1,144
1,6,224,1,145
1,6,224,1,48
1,6,224,1,314
1,6,224,1,69
1,6,224,1,59
1,6,224,1,105
1,6,224,1,137
1,6,224,1,1
1,6,224,1,317
1,6,224,1,56
1,7,27,1,55
1,7,27,1,12
1,7,27,1,195
1,7,352,11,55
1,7,352,11,12
1,7,352,11,195
1,7,381,1,55
1,7,381,1,12
1,7,381,1,195
1,7,395,172,55
1,7,395,172,12
1,7,395,172,195
1,7,411,19,55
1,7,411,19,12
1,7,411,19,195
1,7,78,1,55
1,7,78,1,12
1,7,78,1,195
1,7,118,22,55
1,7,118,22,12
1,7,118,22,195
1,7,119,19,55
1,7,119,19,12
1,7,119,19,195
1,8,175,1,451
1,8,175,1,143
1,8,175,1,485
1,8,175,1,35
1,8,175,1,322
1,8,175,1,365
1,8,175,1,101
1,8,175,1,184
1,8,175,1,387
1,8,175,1,424
1,8,175,1,115
1,8,175,1,278
1,8,175,1,257
1,8,175,1,193
1,8,175,1,96
1,8,175,1,149
1,8,175,1,243
1,8,175,1,78
1,8,175,1,50
1,8,175,1,367
1,8,175,1,157
1,8,175,1,49
1,8,175,1,254
1,8,175,1,144
1,8,175,1,270
1,8,175,1,387
1,8,175,1,328
1,8,175,1,135
1,8,175,1,92
1,8,175,1,339
1,8,175,1,309
1,8,175,1,285
1,8,175,1,412
1,8,175,1,374
1,8,177,240,451
1,8,177,240,143
1,8,177,240,485
1,8,177,240,35
1,8,177,240,322
1,8,177,240,365
1,8,177,240,101
1,8,177,240,184
1,8,177,240,387
1,8,177,240,424
1,8,177,240,115
1,8,177,240,278
1,8,177,240,257
1,8,177,240,193
1,8,177,240,96
1,8,177,240,149
1,8,177,240,243
1,8,177,240,78
1,8,177,240,50
1,8,177,240,367
1,8,177,240,157
1,8,177,240,49
1,8,177,240,254
1,8,177,240,144
1,8,177,240,270
1,8,177,240,387
1,8,177,240,328
1,8,177,240,135
1,8,177,240,92
1,8,177,240,339
1,8,177,240,309
1,8,177,240,285
1,8,177,240,412
1,8,177,240,374
1,8,332,111,451
1,8,332,111,143
1,8,332,111,485
1,8,332,111,35
1,8,332,111,322
1,8,332,111,365
1,8,332,111,101
1,8,332,111,184
1,8,332,111,387
1,8,332,111,424
1,8,332,111,115
1,8,332,111,278
1,8,332,111,257
1,8,332,111,193
1,8,332,111,96
1,8,332,111,149
1,8,332,111,243
1,8,332,111,78
1,8,332,111,50
1,8,332,111,367
1,8,332,111,157
1,8,332,111,49
1,8,332,111,254
1,8,332,111,144
1,8,332,111,270
1,8,332,111,387
1,8,332,111,328
1,8,332,111,135
1,8,332,111,92
1,8,332,111,339
1,8,332,111,309
1,8,332,111,285
1,8,332,111,412
1,8,332,111,374
1,8,170,1,451
1,8,170,1,143
1,8,170,1,485
1,8,170,1,35
1,8,170,1,322
1,8,170,1,365
1,8,170,1,101
1,8,170,1,184
1,8,170,1,387
1,8,170,1,424
1,8,170,1,115
1,8,170,1,278
1,8,170,1,257
1,8,170,1,193
1,8,170,1,96
1,8,170,1,149
1,8,170,1,243
1,8,170,1,78
1,8,170,1,50
1,8,170,1,367
1,8,170,1,157
1,8,170,1,49
1,8,170,1,254
1,8,170,1,144
1,8,170,1,270
1,8,170,1,387
1,8,170,1,328
1,8,170,1,135
1,8,170,1,92
1,8,170,1,339
1,8,170,1,309
1,8,170,1,285
1,8,170,1,412
1,8,170,1,374
1,8,6,1,451
1,8,6,1,143
1,8,6,1,485
1,8,6,1,35
1,8,6,1,322
1,8,6,1,365
1,8,6,1,101
1,8,6,1,184
1,8,6,1,387
1,8,6,1,424
1,8,6,1,115
1,8,6,1,278
1,8,6,1,257
1,8,6,1,193
1,8,6,1,96
1,8,6,1,149
1,8,6,1,243
1,8,6,1,78
1,8,6,1,50
1,8,6,1,367
1,8,6,1,157
1,8,6,1,49
1,8,6,1,254
1,8,6,1,144
1,8,6,1,270
1,8,6,1,387
1,8,6,1,328
1,8,6,1,135
1,8,6,1,92
1,8,6,1,339
1,8,6,1,309
1,8,6,1,285
1,8,6,1,412
1,8,6,1,374
1,8,305,8,451
1,8,305,8,143
1,8,305,8,485
1,8,305,8,35
1,8,305,8,322
1,8,305,8,365
1,8,305,8,101
1,8,305,8,184
1,8,305,8,387
1,8,305,8,424
1,8,305,8,115
1,8,305,8,278
1,8,305,8,257
1,8,305,8,193
1,8,305,8,96
1,8,305,8,149
1,8,305,8,243
1,8,305,8,78
1,8,305,8,50
1,8,305,8,367
1,8,305,8,157
1,8,305,8,49
1,8,305,8,254
1,8,305,8,144
1,8,305,8,270
1,8,305,8,387
1,8,305,8,328
1,8,305,8,135
1,8,305,8,92
1,8,305,8,339
1,8,305,8,309
1,8,305,8,285
1,8,305,8,412
1,8,305,8,374
1,9,43,6,383
1,9,43,6,209
1,9,43,6,218
1,9,43,6,237
1,9,43,6,37
1,9,1,1,383
1,9,1,1,209
1,9,1,1,218
1,9,1,1,237
1,9,1,1,37
1,9,313,11,383
1,9,313,11,209
1,9,313,11,218
1,9,313,11,237
1,9,313,11,37
1,9,42,6,383
1,9,42,6,209
1,9,42,6,218
1,9,42,6,237
1,9,42,6,37
1,9,46,6,383
1,9,46,6,209
1,9,46,6,218
1,9,46,6,237
1,9,46,6,37
1,9,38,6,383
1,9,38,6,209
1,9,38,6,218
1,9,38,6,237
1,9,38,6,37
1,9,49,6,383
1,9,49,6,209
1,9,49,6,218
1,9,49,6,237
1,9,49,6,37
1,9,47,6,383
1,9,47,6,209
1,9,47,6,218
1,9,47,6,237
1,9,47,6,37
1,9,39,6,383
1,9,39,6,209
1,9,39,6,218
1,9,39,6,237
1,9,39,6,37
1,9,36,52,383
1,9,36,52,209
1,9,36,52,218
1,9,36,52,237
1,9,36,52,37
1,9,37,6,383
1,9,37,6,209
1,9,37,6,218
1,9,37,6,237
1,9,37,6,37
1,9,47,6,383
1,9,47,6,209
1,9,47,6,218
1,9,47,6,237
1,9,47,6,37
1,9,40,6,383
1,9,40,6,209
1,9,40,6,218
1,9,40,6,237
1,9,40,6,37
1,9,348,18,383
1,9,348,18,209
1,9,348,18,218
1,9,348,18,237
1,9,348,18,37
1,9,47,6,383
1,9,47,6,209
1,9,47,6,218
1,9,47,6,237
1,9,47,6,37
1,9,41,6,383
1,9,41,6,209
1,9,41,6,218
1,9,41,6,237
1,9,41,6,37
1,9,148,3,383
1,9,148,3,209
1,9,148,3,218
1,9,148,3,237
1,9,148,3,37
1,9,48,6,383
1,9,48,6,209
1,9,48,6,218
1,9,48,6,237
1,9,48,6,37
1,9,44,6,383
1,9,44,6,209
1,9,44,6,218
1,9,44,6,237
1,9,44,6,37
1,9,46,212,383
1,9,46,212,209
1,9,46,212,218
1,9,46,212,237
1,9,46,212,37
1,10,34,48,87
1,10,34,48,374
1,10,198,3,87
1,10,198,3,374
1,10,456,25,87
1,10,456,25,374
1,10,313,60,87
1,10,313,60,374
1,10,250,9,87
1,10,250,9,374
1,10,446,9,87
1,10,446,9,374
1,11,15,68,90
1,11,15,68,323
1,11,15,68,240
1,11,15,68,295
1,11,15,68,135
1,11,15,68,413
1,11,15,68,459
1,11,15,68,435
1,11,15,68,122
1,11,15,68,62
1,11,15,68,351
1,11,15,68,334
1,11,15,68,225
1,11,15,68,401
1,11,15,68,471
1,11,15,68,490
1,11,15,68,466
1,11,15,68,245
1,11,15,68,249
1,11,15,68,453
1,11,15,68,280
1,11,15,68,89
1,11,15,68,55
1,11,15,68,156
1,11,15,68,189
1,11,15,68,209
1,11,15,68,181
1,11,15,68,118
1,11,15,68,461
1,11,15,68,119
1,11,15,68,190
1,11,15,68,231
1,11,15,68,190
1,11,15,68,197
1,11,15,68,252
1,11,15,68,452
1,11,15,68,406
1,11,15,68,121
1,11,15,68,56
1,11,15,68,94
1,11,15,68,312
1,11,15,68,329
1,11,15,68,456
1,11,15,68,78
1,11,15,68,370
1,11,15,68,101
1,11,15,68,7
1,11,15,68,75
1,11,15,68,38
1,11,15,68,324
1,11,15,68,353
1,11,15,68,45
1,11,15,68,461
1,11,15,68,51
1,11,15,68,180
1,11,15,68,245
1,11,15,68,354
1,11,15,68,280
1,11,15,68,164
1,11,15,68,1
1,11,15,68,138
1,11,15,68,19
1,11,15,68,18
1,11,15,68,45
1,11,15,68,150
1,11,15,68,263
1,11,15,68,91
1,11,15,68,494
1,11,15,68,43
1,11,15,68,324
1,11,15,68,159
1,11,15,68,107
1,11,15,68,462
1,11,15,68,123
1,11,15,68,52
1,11,15,68,450
1,11,15,68,349
1,11,15,68,56
1,11,15,68,321
1,11,15,68,347
1,11,15,68,72
1,11,15,68,78
1,11,15,68,379
1,11,15,68,1
1,11,15,68,410
1,11,15,68,72
1,11,15,68,53
1,11,239,16,90
1,11,239,16,323
1,11,239,16,240
1,11,239,16,295
1,11,239,16,135
1,11,239,16,413
1,11,239,16,459
1,11,239,16,435
1,11,239,16,122
1,11,239,16,62
1,11,239,16,351
1,11,239,16,334
1,11,239,16,225
1,11,239,16,401
1,11,239,16,471
1,11,239,16,490
1,11,239,16,466
1,11,239,16,245
1,11,239,16,249
1,11,239,16,453
1,11,239,16,280
1,11,239,16,89
1,11,239,16,55
1,11,239,16,156
1,11,239,16,189
1,11,239,16,209
1,11,239,16,181
1,11,239,16,118
1,11,239,16,461
1,11,239,16,119
1,11,239,16,190
1,11,239,16,231
1,11,239,16,190
1,11,239,16,197
1,11,239,16,252
1,11,239,16,452
1,11,239,16,406
1,11,239,16,121
1,11,239,16,56
1,11,239,16,94
1,11,239,16,312
1,11,239,16,329
1,11,239,16,456
1,11,239,16,78
1,11,239,16,370
1,11,239,16,101
1,11,239,16,7
1,11,239,16,75
1,11,239,16,38
1,11,239,16,324
1,11,239,16,353
1,11,239,16,45
1,11,239,16,461
1,11,239,16,51
1,11,239,16,180
1,11,239,16,245
1,11,239,16,354
1,11,239,16,280
1,11,239,16,164
1,11,239,16,1
1,11,239,16,138
1,11,239,16,19
1,11,239,16,18
1,11,239,16,45
1,11,239,16,150
1,11,239,16,263
1,11,239,16,91
1,11,239,16,494
1,11,239,16,43
1,11,239,16,324
1,11,239,16,159
1,11,239,16,107
1,11,239,16,462
1,11,239,16,123
1,11,239,16,52
1,11,239,16,450
1,11,239,16,349
1,11,239,16,56
1,11,239,16,321
1,11,239,16,347
1,11,239,16,72
1,11,239,16,78
1,11,239,16,379
1,11,239,16,1
1,11,239,16,410
1,11,239,16,72
1,11,239,16,53
1,12,232,8,418
1,12,232,8,74
1,12,232,8,379
1,12,232,8,130
1,12,232,8,110
1,12,232,8,14
1,12,232,8,23
1,12,232,8,171
1,12,232,8,84
1,12,232,8,139
1,12,232,8,415
1,12,232,8,105
1,12,232,8,175
1,12,232,8,192
1,12,232,8,445
1,12,232,8,60
1,12,232,8,6
1,12,232,8,9
1,12,232,8,478
1,12,232,8,341
1,12,232,8,26
1,12,232,8,170
1,12,232,8,43
1,12,232,8,27
1,12,232,8,93
1,12,232,8,8
1,12,232,8,122
1,12,232,8,303
1,12,232,8,90
1,12,232,8,21
1,12,232,8,375
1,12,232,8,384
1,12,232,8,325
1,12,232,8,46
1,12,232,8,300
1,12,232,8,278
1,12,232,8,116
1,12,232,8,81
1,12,232,8,122
1,12,232,8,335
1,12,232,8,314
1,12,30,5,418
1,12,30,5,74
1,12,30,5,379
1,12,30,5,130
1,12,30,5,110
1,12,30,5,14
1,12,30,5,23
1,12,30,5,171
1,12,30,5,84
1,12,30,5,139
1,12,30,5,415
1,12,30,5,105
1,12,30,5,175
1,12,30,5,192
1,12,30,5,445
1,12,30,5,60
1,12,30,5,6
1,12,30,5,9
1,12,30,5,478
1,12,30,5,341
1,12,30,5,26
1,12,30,5,170
1,12,30,5,43
1,12,30,5,27
1,12,30,5,93
1,12,30,5,8
1,12,30,5,122
1,12,30,5,303
1,12,30,5,90
1,12,30,5,21
1,12,30,5,375
1,12,30,5,384
1,12,30,5,325
1,12,30,5,46
1,12,30,5,300
1,12,30,5,278
1,12,30,5,116
1,12,30,5,81
1,12,30,5,122
1,12,30,5,335
1,12,30,5,314
1,12,495,10,418
1,12,495,10,74
1,12,495,10,379
1,12,495,10,130
1,12,495,10,110
1,12,495,10,14
1,12,495,10,23
1,12,495,10,171
1,12,495,10,84
1,12,495,10,139
1,12,495,10,415
1,12,495,10,105
1,12,495,10,175
1,12,495,10,192
1,12,495,10,445
1,12,495,10,60
1,12,495,10,6
1,12,495,10,9
1,12,495,10,478
1,12,495,10,341
1,12,495,10,26
1,12,495,10,170
1,12,495,10,43
1,12,495,10,27
1,12,495,10,93
1,12,495,10,8
1,12,495,10,122
1,12,495,10,303
1,12,495,10,90
1,12,495,10,21
1,12,495,10,375
1,12,495,10,384
1,12,495,10,325
1,12,495,10,46
1,12,495,10,300
1,12,495,10,278
1,12,495,10,116
1,12,495,10,81
1,12,495,10,122
1,12,495,10,335
1,12,495,10,314
1,12,52,225,418
1,12,52,225,74
1,12,52,225,379
1,12,52,225,130
1,12,52,225,110
1,12,52,225,14
1,12,52,225,23
1,12,52,225,171
1,12,52,225,84
1,12,52,225,139
1,12,52,225,415
1,12,52,225,105
1,12,52,225,175
1,12,52,225,192
1,12,52,225,445
1,12,52,225,60
1,12,52,225,6
1,12,52,225,9
1,12,52,225,478
1,12,52,225,341
1,12,52,225,26
1,12,52,225,170
1,12,52,225,43
1,12,52,225,27
1,12,52,225,93
1,12,52,225,8
1,12,52,225,122
1,12,52,225,303
1,12,52,225,90
1,12,52,225,21
1,12,52,225,375
1,12,52,225,384
1,12,52,225,325
1,12,52,225,46
1,12,52,225,300
1,12,52,225,278
1,12,52,225,116
1,12,52,225,81
1,12,52,225,122
1,12,52,225,335
1,12,52,225,314
1,12,1,1,418
1,12,1,1,74
1,12,1,1,379
1,12,1,1,130
1,12,1,1,110
1,12,1,1,14
1,12,1,1,23
1,12,1,1,171
1,12,1,1,84
1,12,1,1,139
1,12,1,1,415
1,12,1,1,105
1,12,1,1,175
1,12,1,1,192
1,12,1,1,445
1,12,1,1,60
1,12,1,1,6
1,12,1,1,9
1,12,1,1,478
1,12,1,1,341
1,12,1,1,26
1,12,1,1,170
1,12,1,1,43
1,12,1,1,27
1,12,1,1,93
1,12,1,1,8
1,12,1,1,122
1,12,1,1,303
1,12,1,1,90
1,12,1,1,21
1,12,1,1,375
1,12,1,1,384
1,12,1,1,325
1,12,1,1,46
1,12,1,1,300
1,12,1,1,278
1,12,1,1,116
1,12,1,1,81
1,12,1,1,122
1,12,1,1,335
1,12,1,1,314
1,12,64,1,418
1,12,64,1,74
1,12,64,1,379
1,12,64,1,130
1,12,64,1,110
1,12,64,1,14
1,12,64,1,23
1,12,64,1,171
1,12,64,1,84
1,12,64,1,139
1,12,64,1,415
1,12,64,1,105
1,12,64,1,175
1,12,64,1,192
1,12,64,1,445
1,12,64,1,60
1,12,64,1,6
1,12,64,1,9
1,12,64,1,478
1,12,64,1,341
1,12,64,1,26
1,12,64,1,170
1,12,64,1,43
1,12,64,1,27
1,12,64,1,93
1,12,64,1,8
1,12,64,1,122
1,12,64,1,303
1,12,64,1,90
1,12,64,1,21
1,12,64,1,375
1,12,64,1,384
1,12,64,1,325
1,12,64,1,46
1,12,64,1,300
1,12,64,1,278
1,12,64,1,116
1,12,64,1,81
1,12,64,1,122
1,12,64,1,335
1,12,64,1,314
1,13,86,1,429
1,13,86,1,114
1,13,86,1,247
1,13,86,1,286
1,13,86,1,28
1,13,86,1,301
1,13,86,1,253
1,13,86,1,422
1,13,86,1,114
1,13,86,1,380
1,13,86,1,88
1,13,86,1,4
1,13,86,1,12
1,13,86,1,465
1,13,86,1,176
1,13,86,1,97
1,13,86,1,145
1,13,86,1,329
1,13,86,1,119
1,13,86,1,43
1,13,86,1,489
1,13,86,1,373
1,13,86,1,36
1,13,86,1,443
1,13,86,1,160
1,13,86,1,282
1,13,86,1,289
1,13,86,1,206
1,13,86,1,31
1,13,86,1,494
1,13,86,1,69
1,13,86,1,303
1,13,86,1,390
1,13,86,1,106
1,13,86,1,329
1,13,86,1,361
1,13,86,1,215
1,13,86,1,100
1,13,86,1,385
1,13,86,1,1
1,13,86,1,88
1,13,86,1,6
1,13,86,1,92
1,13,86,1,9
1,13,86,1,346
1,13,86,1,1
1,13,86,1,20
1,13,86,1,88
1,13,86,1,402
1,13,86,1,423
1,13,86,1,447
1,13,86,1,122
1,13,86,1,138
1,13,86,1,306
1,13,86,1,18
1,13,86,1,39
1,13,86,1,204
1,13,86,1,317
1,13,86,1,358
1,13,86,1,69
1,13,86,1,183
1,13,86,1,23
1,13,86,1,47
1,14,316,11,245
1,14,316,11,418
1,14,316,11,28
1,14,316,11,64
1,14,316,11,276
1,14,316,11,202
1,14,316,11,273
1,14,316,11,261
1,14,316,11,110
1,14,316,11,221
1,14,316,11,44
1,14,316,11,436
1,14,316,11,235
1,14,316,11,10
1,14,316,11,330
1,14,316,11,44
1,14,3,9,245
1,14,3,9,418
1,14,3,9,28
1,14,3,9,64
1,14,3,9,276
1,14,3,9,202
1,14,3,9,273
1,14,3,9,261
1,14,3,9,110
1,14,3,9,221
1,14,3,9,44
1,14,3,9,436
1,14,3,9,235
1,14,3,9,10
1,14,3,9,330
1,14,3,9,44
1,14,1,1,245
1,14,1,1,418
1,14,1,1,28
1,14,1,1,64
1,14,1,1,276
1,14,1,1,202
1,14,1,1,273
1,14,1,1,261
1,14,1,1,110
1,14,1,1,221
1,14,1,1,44
1,14,1,1,436
1,14,1,1,235
1,14,1,1,10
1,14,1,1,330
1,14,1,1,44
1,15,76,1,171
1,15,76,1,215
1,15,76,1,92
1,15,76,1,279
1,15,76,1,448
1,15,76,1,10
1,15,76,1,88
1,15,76,1,97
1,15,76,1,173
1,15,76,1,120
1,15,76,1,17
1,15,76,1,178
1,15,76,1,80
1,15,76,1,265
1,15,76,1,416
1,15,76,1,356
1,15,76,1,81
1,15,76,1,395
1,15,76,1,52
1,15,76,1,21
1,15,76,1,293
1,15,76,1,32
1,15,76,1,22
1,15,76,1,181
1,15,76,1,191
1,15,76,1,322
1,15,76,1,233
1,15,76,1,296
1,15,76,1,387
1,15,76,1,74
1,15,76,1,105
1,15,76,1,205
1,15,76,1,204
1,15,76,1,485
1,15,76,1,472
1,15,76,1,131
1,15,76,1,55
1,15,76,1,51
1,15,76,1,215
1,15,76,1,218
1,15,76,1,161
1,15,76,1,101
2,15,76,1,40
1,15,76,1,119
1,15,76,1,392
1,15,76,1,167
1,15,76,1,402
1,15,76,1,435
1,15,76,1,36
1,15,76,1,17
1,15,225,150,171
1,15,225,150,215
1,15,225,150,92
1,15,225,150,279
1,15,225,150,448
1,15,225,150,10
1,15,225,150,88
1,15,225,150,97
1,15,225,150,173
1,15,225,150,120
1,15,225,150,17
1,15,225,150,178
1,15,225,150,80
1,15,225,150,265
1,15,225,150,416
1,15,225,150,356
1,15,225,150,81
1,15,225,150,395
1,15,225,150,52
1,15,225,150,21
1,15,225,150,293
